match_id,minute,game_version,game_duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_cs,red_cs,cs_diff,blue_kills,red_kills,kill_diff,blue_towers_destroyed,red_towers_destroyed,tower_diff,blue_dragons,red_dragons,dragon_diff,blue_dragons_to_soul,red_dragons_to_soul,blue_has_soul,red_has_soul,blue_elders,red_elders,blue_heralds,red_heralds,blue_barons,red_barons,blue_inhibs_alive,red_inhibs_alive,blue_nexus_turrets_alive,red_nexus_turrets_alive,blue_win
NA1_5641543556,27,16.18.817.5716,1659,61384,53961,7423,71386,65069,6317,855,827,28,31,22,9,6,3,3,1,3,-2,3,1,0,0,0,0,1,0,1,0,3,2,2,0,1
NA1_5641543556,28,16.18.817.5716,1659,64638,54663,9975,74821,65648,9173,863,837,26,35,22,13,6,3,3,2,3,-1,2,1,0,0,0,0,1,0,1,0,3,2,2,0,1
NA1_5645435864,0,16.18.817.5716,2424,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,1,16.18.817.5716,2424,2505,2500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,2,16.18.817.5716,2424,3814,3840,-26,2458,2413,45,36,40,-4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,3,16.18.817.5716,2424,5017,6073,-1056,4411,5200,-789,57,82,-25,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,4,16.18.817.5716,2424,6487,8213,-1726,6679,6938,-259,94,105,-11,0,3,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,5,16.18.817.5716,2424,8744,9938,-1194,8384,9110,-726,117,142,-25,2,4,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,6,16.18.817.5716,2424,10124,11782,-1658,10292,11665,-1373,150,187,-37,2,5,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,7,16.18.817.5716,2424,12225,13545,-1320,12020,13649,-1629,177,210,-33,4,6,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,8,16.18.817.5716,2424,13965,15182,-1217,14350,16049,-1699,209,245,-36,5,7,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,9,16.18.817.5716,2424,15392,16927,-1535,16007,18471,-2464,238,286,-48,5,8,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,10,16.18.817.5716,2424,17692,19040,-1348,18113,20648,-2535,262,316,-54,7,10,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,11,16.18.817.5716,2424,19563,20605,-1042,20127,22272,-2145,298,343,-45,7,10,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,12,16.18.817.5716,2424,21840,21954,-114,23300,24252,-952,340,375,-35,9,10,-1,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,13,16.18.817.5716,2424,25396,23804,1592,25870,26565,-695,361,396,-35,12,11,1,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,14,16.18.817.5716,2424,28052,25997,2055,30071,29523,548,402,443,-41,14,12,2,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,15,16.18.817.5716,2424,29584,29286,298,31944,32906,-962,426,480,-54,14,13,1,0,2,-2,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,16,16.18.817.5716,2424,31451,33116,-1665,34054,37607,-3553,455,516,-61,15,17,-2,1,3,-2,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,17,16.18.817.5716,2424,33468,34724,-1256,37103,39621,-2518,505,555,-50,15,17,-2,1,3,-2,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,18,16.18.817.5716,2424,36147,36929,-782,39302,42369,-3067,538,581,-43,16,19,-3,3,3,0,1,2,-1,3,2,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,19,16.18.817.5716,2424,37625,39960,-2335,41388,46370,-4982,572,619,-47,16,21,-5,3,3,0,1,2,-1,3,2,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,20,16.18.817.5716,2424,38941,41456,-2515,43122,48888,-5766,598,657,-59,16,21,-5,3,3,0,1,2,-1,3,2,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,21,16.18.817.5716,2424,42366,44189,-1823,46090,51207,-5117,619,684,-65,18,22,-4,4,4,0,1,2,-1,3,2,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,22,16.18.817.5716,2424,44605,46836,-2231,48512,53746,-5234,643,699,-56,19,25,-6,4,4,0,1,2,-1,3,2,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,23,16.18.817.5716,2424,48382,48044,338,52745,55207,-2462,675,723,-48,23,25,-2,4,4,0,1,2,-1,3,2,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,24,16.18.817.5716,2424,52412,50561,1851,56561,58009,-1448,700,736,-36,25,28,-3,5,4,1,1,2,-1,3,2,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,25,16.18.817.5716,2424,54380,52131,2249,59711,60485,-774,749,776,-27,26,28,-2,5,4,1,2,2,0,2,2,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645435864,26,16.18.817.5716,2424,56659,54435,2224,65341,63857,1484,780,819,-39,26,29,-3,5,4,1,2,2,0,2,2,0,0,0,0,0,0,1,0,3,3,2,2,1
NA1_5645435864,27,16.18.817.5716,2424,58348,58997,-649,66557,68780,-2223,785,848,-63,27,33,-6,5,5,0,2,2,0,2,2,0,0,0,0,0,0,1,0,3,3,2,2,1
NA1_5645435864,28,16.18.817.5716,2424,61307,60601,706,71095,70178,917,826,872,-46,29,33,-4,5,5,0,2,2,0,2,2,0,0,0,0,0,0,1,0,3,3,2,2,1
NA1_5645435864,29,16.18.817.5716,2424,63138,63845,-707,73234,75231,-1997,831,889,-58,31,37,-6,5,5,0,2,2,0,2,2,0,0,0,0,0,0,1,0,3,3,2,2,1
NA1_5645435864,30,16.18.817.5716,2424,65745,67189,-1444,76332,79073,-2741,850,900,-50,33,41,-8,5,5,0,2,2,0,2,2,0,0,0,0,0,0,1,0,3,3,2,2,1
NA1_5645435864,31,16.18.817.5716,2424,67014,70917,-3903,77554,82947,-5393,870,953,-83,33,42,-9,5,6,-1,2,3,-1,2,1,0,0,0,0,0,0,1,0,2,3,2,2,1
NA1_5645435864,32,16.18.817.5716,2424,69645,72589,-2944,80180,84776,-4596,894,983,-89,34,42,-8,5,6,-1,2,3,-1,2,1,0,0,0,0,0,0,1,0,2,3,2,2,1
NA1_5645435864,33,16.18.817.5716,2424,74103,74216,-113,88212,85438,2774,935,992,-57,36,42,-6,5,8,-3,2,3,-1,2,1,0,0,0,0,0,0,2,0,1,3,2,2,1
NA1_5645435864,34,16.18.817.5716,2424,76624,76318,306,91305,88482,2823,949,998,-49,38,45,-7,5,8,-3,2,3,-1,2,1,0,0,0,0,0,0,2,0,1,3,2,2,1
NA1_5645435864,35,16.18.817.5716,2424,78622,79003,-381,94519,92386,2133,983,1042,-59,39,46,-7,5,8,-3,2,3,-1,2,1,0,0,0,0,0,0,2,0,1,3,2,2,1
NA1_5645435864,36,16.18.817.5716,2424,81146,80734,412,98502,95061,3441,1009,1059,-50,41,47,-6,5,8,-3,2,4,-2,2,0,0,1,0,0,0,0,2,0,2,3,2,2,1
NA1_5645435864,37,16.18.817.5716,2424,82808,81844,964,100121,96198,3923,1035,1073,-38,41,47,-6,6,8,-2,2,4,-2,2,0,0,1,0,0,0,0,2,0,2,2,2,2,1
NA1_5645435864,38,16.18.817.5716,2424,84638,84267,371,102457,100222,2235,1073,1134,-61,41,47,-6,6,8,-2,2,4,-2,2,0,0,1,0,0,0,0,2,0,3,2,2,2,1
NA1_5645435864,39,16.18.817.5716,2424,87248,85488,1760,105556,101110,4446,1094,1145,-51,43,47,-4,6,8,-2,2,4,-2,2,0,0,1,0,0,0,0,2,0,3,2,2,2,1
NA1_5645435864,40,16.18.817.5716,2424,90548,86915,3633,111861,102730,9131,1121,1173,-52,44,47,-3,6,8,-2,2,4,-2,2,0,0,1,0,0,0,0,3,0,3,2,2,2,1
NA1_5645435864,40,16.18.817.5716,2424,91719,87381,4338,112587,103285,9302,1131,1178,-47,44,47,-3,6,8,-2,2,4,-2,2,0,0,1,0,0,0,0,3,0,3,2,2,0,1
NA1_5639870977,0,16.18.816.5012,1883,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,1,16.18.816.5012,1883,2530,2505,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,2,16.18.816.5012,1883,3932,3684,248,2638,2310,328,44,32,12,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,3,16.18.816.5012,1883,5318,5019,299,4959,4698,261,79,65,14,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,4,16.18.816.5012,1883,7406,7244,162,6542,6163,379,96,88,8,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,5,16.18.816.5012,1883,9096,8697,399,8410,8432,-22,121,130,-9,3,2,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,6,16.18.816.5012,1883,12371,10688,1683,10834,10676,158,155,154,1,6,4,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,7,16.18.816.5012,1883,14051,12147,1904,12644,12561,83,189,186,3,7,4,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,8,16.18.816.5012,1883,15400,13726,1674,14694,14939,-245,219,217,2,7,5,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,9,16.18.816.5012,1883,17286,15498,1788,17468,16685,783,258,248,10,8,6,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,10,16.18.816.5012,1883,18915,16890,2025,19500,18354,1146,291,277,14,9,6,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,11,16.18.816.5012,1883,20317,18857,1460,21079,21352,-273,317,325,-8,9,7,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,12,16.18.816.5012,1883,22234,20169,2065,23880,23340,540,366,358,8,9,7,2,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,13,16.18.816.5012,1883,24378,22520,1858,25914,25628,286,396,390,6,9,8,1,1,0,1,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,14,16.18.816.5012,1883,27189,25752,1437,27826,29191,-1365,424,420,4,10,11,-1,2,0,2,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,15,16.18.816.5012,1883,29115,27464,1651,31764,32440,-676,464,454,10,11,12,-1,2,0,2,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639870977,16,16.18.816.5012,1883,30560,28930,1630,34148,34698,-550,498,485,13,11,12,-1,2,0,2,1,0,1,3,4,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,17,16.18.816.5012,1883,32409,31318,1091,36215,37790,-1575,531,524,7,11,13,-2,2,1,1,1,1,0,3,3,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,18,16.18.816.5012,1883,34047,33096,951,38631,40271,-1640,572,564,8,11,13,-2,2,2,0,1,1,0,3,3,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,19,16.18.816.5012,1883,36188,36012,176,41367,43506,-2139,599,592,7,12,16,-4,2,2,0,1,1,0,3,3,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,20,16.18.816.5012,1883,38024,37607,417,43896,46198,-2302,638,635,3,13,16,-3,2,2,0,1,1,0,3,3,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,21,16.18.816.5012,1883,40068,40317,-249,46460,49063,-2603,646,650,-4,15,18,-3,2,3,-1,1,1,0,3,3,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,22,16.18.816.5012,1883,42592,42156,436,49367,51776,-2409,688,684,4,16,19,-3,2,3,-1,1,1,0,3,3,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,23,16.18.816.5012,1883,44911,43405,1506,51288,53833,-2545,725,713,12,16,19,-3,4,3,1,1,2,-1,3,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,24,16.18.816.5012,1883,46047,48382,-2335,52701,59332,-6631,746,750,-4,16,24,-8,4,5,-1,1,2,-1,3,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,25,16.18.816.5012,1883,47232,50199,-2967,54214,61770,-7556,770,793,-23,16,24,-8,4,5,-1,1,2,-1,3,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,26,16.18.816.5012,1883,48965,52370,-3405,56479,63916,-7437,812,833,-21,16,24,-8,4,6,-2,1,2,-1,3,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,27,16.18.816.5012,1883,50196,54417,-4221,58348,66577,-8229,831,863,-32,16,25,-9,4,6,-2,1,2,-1,3,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5639870977,28,16.18.816.5012,1883,52365,58175,-5810,61062,70687,-9625,859,905,-46,17,28,-11,4,7,-3,1,2,-1,3,2,0,0,0,0,1,0,0,0,2,3,2,2,0
NA1_5639870977,29,16.18.816.5012,1883,55483,61547,-6064,65650,76192,-10542,882,940,-58,20,32,-12,4,7,-3,1,3,-2,3,1,0,0,0,0,1,0,0,0,2,3,2,2,0
NA1_5639870977,30,16.18.816.5012,1883,57145,63535,-6390,67746,77528,-9782,912,961,-49,20,32,-12,4,8,-4,1,3,-2,3,1,0,0,0,0,1,0,0,0,2,3,2,2,0
NA1_5639870977,31,16.18.816.5012,1883,58937,66687,-7750,70042,82569,-12527,928,988,-60,21,36,-15,4,8,-4,1,3,-2,3,1,0,0,0,0,1,0,0,0,2,3,2,2,0
NA1_5639870977,31,16.18.816.5012,1883,59187,67676,-8489,70042,83250,-13208,928,995,-67,21,36,-15,4,8,-4,1,3,-2,3,1,0,0,0,0,1,0,0,0,2,3,0,2,0
NA1_5644304911,0,16.18.817.5716,1441,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,1,16.18.817.5716,1441,2505,2510,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,2,16.18.817.5716,1441,3740,3992,-252,2155,2605,-450,33,49,-16,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,3,16.18.817.5716,1441,5681,5488,193,4582,4791,-209,66,87,-21,1,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,4,16.18.817.5716,1441,7820,7164,656,6650,7215,-565,93,127,-34,3,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,5,16.18.817.5716,1441,9831,8283,1548,9707,8631,1076,137,154,-17,5,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,6,16.18.817.5716,1441,10947,9644,1303,11008,10930,78,159,188,-29,5,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,7,16.18.817.5716,1441,12952,10896,2056,14291,12496,1795,207,214,-7,6,0,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,8,16.18.817.5716,1441,14508,12629,1879,16230,14553,1677,236,245,-9,7,1,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,9,16.18.817.5716,1441,16384,13781,2603,18575,15806,2769,270,266,4,8,1,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,10,16.18.817.5716,1441,19072,15887,3185,20778,17564,3214,293,288,5,11,3,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,11,16.18.817.5716,1441,22211,18316,3895,24393,19662,4731,344,318,26,15,4,11,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,12,16.18.817.5716,1441,24770,19935,4835,27353,21930,5423,371,357,14,17,4,13,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,13,16.18.817.5716,1441,27191,21701,5490,30834,23826,7008,415,375,40,19,5,14,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,14,16.18.817.5716,1441,31198,23603,7595,34538,25337,9201,454,389,65,23,6,17,2,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,15,16.18.817.5716,1441,34004,25033,8971,38621,27542,11079,502,423,79,25,6,19,3,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,16,16.18.817.5716,1441,35381,28751,6630,40276,32693,7583,531,472,59,25,9,16,3,0,3,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5644304911,17,16.18.817.5716,1441,37382,32360,5022,42588,35808,6780,551,496,55,27,11,16,3,0,3,1,0,1,3,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5644304911,18,16.18.817.5716,1441,40626,34121,6505,45561,38593,6968,592,535,57,28,12,16,3,0,3,1,0,1,3,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5644304911,19,16.18.817.5716,1441,44335,36769,7566,49821,41116,8705,635,564,71,31,13,18,5,1,4,1,0,1,3,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5644304911,20,16.18.817.5716,1441,46212,40585,5627,51394,44993,6401,650,588,62,33,16,17,5,1,4,1,0,1,3,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5644304911,21,16.18.817.5716,1441,47727,42996,4731,53500,47441,6059,685,624,61,33,16,17,5,1,4,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5644304911,22,16.18.817.5716,1441,50159,45599,4560,59293,50869,8424,713,663,50,34,17,17,5,2,3,1,1,0,3,3,0,0,0,0,0,1,1,0,3,3,2,2,1
NA1_5644304911,23,16.18.817.5716,1441,53124,47162,5962,61911,52352,9559,739,674,65,36,18,18,6,2,4,1,1,0,3,3,0,0,0,0,0,1,1,0,3,2,2,2,1
NA1_5644304911,24,16.18.817.5716,1441,56697,48579,8118,66028,53341,12687,760,674,86,40,19,21,6,2,4,1,1,0,3,3,0,0,0,0,0,1,1,0,3,2,2,0,1
NA1_5644304911,24,16.18.817.5716,1441,56708,48590,8118,66028,53341,12687,760,674,86,40,19,21,6,2,4,1,1,0,3,3,0,0,0,0,0,1,1,0,3,2,2,0,1
NA1_5641037383,0,16.18.817.5716,1651,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,1,16.18.817.5716,1651,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,2,16.18.817.5716,1651,3694,4302,-608,2115,2486,-371,33,37,-4,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,3,16.18.817.5716,1651,5187,5766,-579,4446,4539,-93,72,74,-2,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,4,16.18.817.5716,1651,6758,7073,-315,6541,6552,-11,99,108,-9,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,5,16.18.817.5716,1651,7968,8524,-556,8439,8430,9,130,139,-9,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,6,16.18.817.5716,1651,9957,9756,201,11375,10234,1141,178,168,10,2,1,1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,7,16.18.817.5716,1651,11960,12079,-119,12472,11999,473,189,188,1,4,3,1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,8,16.18.817.5716,1651,13129,13550,-421,14460,14201,259,216,230,-14,4,3,1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,9,16.18.817.5716,1651,15426,16036,-610,16805,16852,-47,247,271,-24,5,5,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,10,16.18.817.5716,1651,17360,17649,-289,19510,19291,219,296,319,-23,5,5,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,11,16.18.817.5716,1651,18752,20106,-1354,21535,22160,-625,331,359,-28,5,7,-2,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,12,16.18.817.5716,1651,19935,21636,-1701,22980,24014,-1034,357,390,-33,5,7,-2,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,13,16.18.817.5716,1651,21783,24658,-2875,25488,26659,-1171,376,412,-36,6,10,-4,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,14,16.18.817.5716,1651,24174,27213,-3039,28641,30462,-1821,419,459,-40,7,12,-5,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,15,16.18.817.5716,1651,28388,30210,-1822,32158,32864,-706,451,487,-36,10,14,-4,0,1,-1,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641037383,16,16.18.817.5716,1651,30489,33670,-3181,34112,35973,-1861,482,529,-47,10,15,-5,1,3,-2,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641037383,17,16.18.817.5716,1651,32469,36778,-4309,36256,39626,-3370,510,560,-50,11,18,-7,1,4,-3,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641037383,18,16.18.817.5716,1651,34630,39695,-5065,39608,43005,-3397,548,584,-36,12,21,-9,1,4,-3,1,2,-1,3,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641037383,19,16.18.817.5716,1651,38721,42023,-3302,43499,44921,-1422,574,607,-33,16,22,-6,1,5,-4,1,2,-1,3,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641037383,20,16.18.817.5716,1651,41067,44384,-3317,46358,47732,-1374,611,644,-33,17,23,-6,1,5,-4,1,2,-1,3,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641037383,21,16.18.817.5716,1651,44158,45515,-1357,49736,48374,1362,625,657,-32,21,23,-2,1,5,-4,1,2,-1,3,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641037383,22,16.18.817.5716,1651,46744,47740,-996,55272,51435,3837,652,681,-29,22,25,-3,1,5,-4,1,2,-1,3,2,0,0,0,0,0,1,1,0,3,3,2,2,0
NA1_5641037383,23,16.18.817.5716,1651,47979,50142,-2163,56564,54053,2511,671,700,-29,22,27,-5,1,5,-4,1,2,-1,3,2,0,0,0,0,0,1,1,0,3,3,2,2,0
NA1_5641037383,24,16.18.817.5716,1651,49598,52886,-3288,58434,58253,181,687,737,-50,23,29,-6,1,5,-4,1,3,-2,3,1,0,0,0,0,0,1,1,0,3,3,2,2,0
NA1_5641037383,25,16.18.817.5716,1651,51278,55340,-4062,60921,60356,565,731,762,-31,23,30,-7,1,5,-4,1,3,-2,3,1,0,0,0,0,0,1,1,0,3,3,2,2,0
NA1_5641037383,26,16.18.817.5716,1651,52915,58705,-5790,62745,64811,-2066,762,814,-52,23,32,-9,1,5,-4,1,3,-2,3,1,0,0,0,0,0,1,1,0,3,3,2,2,0
NA1_5641037383,27,16.18.817.5716,1651,55419,64989,-9570,65547,70507,-4960,769,833,-64,26,38,-12,1,7,-6,1,3,-2,3,1,0,0,0,0,0,1,1,0,2,3,1,2,0
NA1_5641037383,28,16.18.817.5716,1651,55757,65900,-10143,65547,71164,-5617,769,845,-76,26,38,-12,1,7,-6,1,3,-2,3,1,0,0,0,0,0,1,1,0,2,3,0,2,0
NA1_5641817389,0,16.18.817.5716,1769,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5641817389,1,16.18.817.5716,1769,2505,2525,-20,0,62,-62,0,1,-1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5641817389,2,16.18.817.5716,1769,3851,4118,-267,2357,2336,21,41,31,10,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5641817389,3,16.18.817.5716,1769,5396,5530,-134,4773,4544,229,84,70,14,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5641817389,4,16.18.817.5716,1769,7360,6825,535,7612,6616,996,131,106,25,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5641817389,5,16.18.817.5716,1769,8630,8083,547,9497,8525,972,165,136,29,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5641817389,6,16.18.817.5716,1769,10481,9440,1041,12247,10536,1711,207,171,36,2,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5641817389,7,16.18.817.5716,1769,11764,10842,922,14111,12645,1466,241,206,35,2,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5641817389,8,16.18.817.5716,1769,13566,12028,1538,17037,14676,2361,294,237,57,2,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
